year,model,female_coef,female_se,female_pvalue,r_squared,n_obs,controls
2016,M8_reproductive_x_job_context,-0.21671365901912468,0.03745412475562544,7.206029170852736e-09,0.4153640162307902,858333,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5 + recent_birth + recent_marriage + has_own_child + own_child_under6 + own_child_6_17_only + C(couple_type) + C(reproductive_stage) + autonomy + schedule_unpredictability + time_pressure + coordination_responsibility + physical_proximity + job_rigidity + female_x_recent_birth + female_x_own_child_under6 + female_x_recent_marriage + female_x_same_sex_couple_household + female_x_autonomy + female_x_job_rigidity + female_x_own_child_under6_x_job_rigidity
2017,M0,-0.17009282207388843,0.0015703581386779873,0.0,0.01311009494497084,883158,female
2017,M1,-0.2364664697733376,0.0013812317187216153,0.0,0.25088968517436316,883158,female + age + age_sq + C(race_ethnicity) + C(education_level)
2017,M2,-0.23437781395144985,0.0013688087593579981,0.0,0.26468177629733913,883158,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips)
2017,M3,-0.13830872870450292,0.0015034395422278658,0.0,0.40256557399489457,883158,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker)
2017,M4,-0.14311496268701357,0.0015111151870489266,0.0,0.4055174673270032,883158,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way
2017,M5,-0.1454566194518787,0.0015691140580031979,0.0,0.41019754004863085,883158,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5
2017,M6_reproductive,-0.11333275176061945,0.001804138453880658,0.0,0.41139186104019654,883158,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5 + recent_birth + recent_marriage + has_own_child + own_child_under6 + own_child_6_17_only + C(couple_type) + C(reproductive_stage)
2017,M7_onet_context,-0.11443594598380301,0.0018156639521624883,0.0,0.41261775317460425,873024,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5 + recent_birth + recent_marriage + has_own_child + own_child_under6 + own_child_6_17_only + C(couple_type) + C(reproductive_stage) + autonomy + schedule_unpredictability + time_pressure + coordination_responsibility + physical_proximity + job_rigidity
2017,M8_reproductive_x_job_context,-0.16997745921417448,0.03717852566858057,4.833283874866458e-06,0.4136819498679538,873024,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5 + recent_birth + recent_marriage + has_own_child + own_child_under6 + own_child_6_17_only + C(couple_type) + C(reproductive_stage) + autonomy + schedule_unpredictability + time_pressure + coordination_responsibility + physical_proximity + job_rigidity + female_x_recent_birth + female_x_own_child_under6 + female_x_recent_marriage + female_x_same_sex_couple_household + female_x_autonomy + female_x_job_rigidity + female_x_own_child_under6_x_job_rigidity
2018,M0,-0.16997296477555227,0.0015665773993765184,0.0,0.013095142501134638,887201,female
2018,M1,-0.23477179628982722,0.0013790002167020582,0.0,0.24926211633225337,887201,female + age + age_sq + C(race_ethnicity) + C(education_level)
2018,M2,-0.23242332730389378,0.0013657035396039436,0.0,0.2640405246321148,887201,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips)
2018,M3,-0.1387669280705994,0.0014960173818835017,0.0,0.4011387843881954,887201,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker)
2018,M4,-0.14342166372416462,0.0015027085116655445,0.0,0.40433384703328834,887201,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way
2018,M5,-0.14550189454810047,0.0015607662370028985,0.0,0.40900738693939875,887201,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5
2018,M6_reproductive,-0.11170707825742535,0.0017951370273993862,0.0,0.41027254931089563,887201,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5 + recent_birth + recent_marriage + has_own_child + own_child_under6 + own_child_6_17_only + C(couple_type) + C(reproductive_stage)
2018,M7_onet_context,-0.11166657943107025,0.0017974928937403351,0.0,0.4105786714111229,884031,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5 + recent_birth + recent_marriage + has_own_child + own_child_under6 + own_child_6_17_only + C(couple_type) + C(reproductive_stage) + autonomy + schedule_unpredictability + time_pressure + coordination_responsibility + physical_proximity + job_rigidity
2018,M8_reproductive_x_job_context,-0.1224794319103887,0.03698266061925195,0.0009269921048728264,0.41163333380076184,884031,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5 + recent_birth + recent_marriage + has_own_child + own_child_under6 + own_child_6_17_only + C(couple_type) + C(reproductive_stage) + autonomy + schedule_unpredictability + time_pressure + coordination_responsibility + physical_proximity + job_rigidity + female_x_recent_birth + female_x_own_child_under6 + female_x_recent_marriage + female_x_same_sex_couple_household + female_x_autonomy + female_x_job_rigidity + female_x_own_child_under6_x_job_rigidity
2019,M0,-0.16648581910966972,0.0016185987365673709,0.0,0.011811482931056272,885141,female
2019,M1,-0.231390300104173,0.0014449190633636175,0.0,0.227257572772657,885141,female + age + age_sq + C(race_ethnicity) + C(education_level)
2019,M2,-0.22881859498805518,0.0014312388324120963,0.0,0.2422269938066829,885141,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips)
2019,M3,-0.13223384721645998,0.0015824056416027402,0.0,0.3695796310119007,885141,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker)
2019,M4,-0.14499212273894735,0.0015844027736231104,0.0,0.3760442186513244,885141,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way
2019,M5,-0.14783072387176693,0.0016459823047937398,0.0,0.38024788956067057,885141,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5
2019,M6_reproductive,-0.11230657557040377,0.0018905677200961918,0.0,0.38160697173768177,885141,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5 + recent_birth + recent_marriage + has_own_child + own_child_under6 + own_child_6_17_only + C(couple_type) + C(reproductive_stage)
2019,M7_onet_context,-0.11234669161584801,0.0018938138878633749,0.0,0.38186290791724853,881616,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5 + recent_birth + recent_marriage + has_own_child + own_child_under6 + own_child_6_17_only + C(couple_type) + C(reproductive_stage) + autonomy + schedule_unpredictability + time_pressure + coordination_responsibility + physical_proximity + job_rigidity
2019,M8_reproductive_x_job_context,-0.159555373810872,0.03920647797350737,4.709446075558135e-05,0.38285150591573247,881616,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5 + recent_birth + recent_marriage + has_own_child + own_child_under6 + own_child_6_17_only + C(couple_type) + C(reproductive_stage) + autonomy + schedule_unpredictability + time_pressure + coordination_responsibility + physical_proximity + job_rigidity + female_x_recent_birth + female_x_own_child_under6 + female_x_recent_marriage + female_x_same_sex_couple_household + female_x_autonomy + female_x_job_rigidity + female_x_own_child_under6_x_job_rigidity
2021,M0,-0.16565751167519507,0.00172656064226051,0.0,0.010578246782043887,861048,female
2021,M1,-0.22749347297867847,0.0015782553915696014,0.0,0.18913189321134538,861048,female + age + age_sq + C(race_ethnicity) + C(education_level)
2021,M2,-0.22489655765427824,0.0015649453900140372,0.0,0.20323857633634845,861048,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips)
2021,M3,-0.13565062403081676,0.0017553821815466648,0.0,0.30809096932059454,861048,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker)
2021,M4,-0.15413275035110127,0.001753020821813545,0.0,0.3178115132745797,861048,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way
2021,M5,-0.15650675714211368,0.0018236490064153948,0.0,0.3206611678918717,861048,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5
2021,M6_reproductive,-0.12441990494399678,0.0021132798354916516,0.0,0.32164811916223435,861048,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5 + recent_birth + recent_marriage + has_own_child + own_child_under6 + own_child_6_17_only + C(couple_type) + C(reproductive_stage)
2021,M7_onet_context,-0.12419458401705763,0.0021179154143812825,0.0,0.3218324270669828,857287,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5 + recent_birth + recent_marriage + has_own_child + own_child_under6 + own_child_6_17_only + C(couple_type) + C(reproductive_stage) + autonomy + schedule_unpredictability + time_pressure + coordination_responsibility + physical_proximity + job_rigidity
2021,M8_reproductive_x_job_context,-0.09256780966254292,0.04569482781065645,0.04278732656052051,0.3227088776118193,857287,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5 + recent_birth + recent_marriage + has_own_child + own_child_under6 + own_child_6_17_only + C(couple_type) + C(reproductive_stage) + autonomy + schedule_unpredictability + time_pressure + coordination_responsibility + physical_proximity + job_rigidity + female_x_recent_birth + female_x_own_child_under6 + female_x_recent_marriage + female_x_same_sex_couple_household + female_x_autonomy + female_x_job_rigidity + female_x_own_child_under6_x_job_rigidity
2022,M0,-0.16543098062848516,0.0016017016683372003,0.0,0.011649019796045268,905093,female
2022,M1,-0.23026025289510732,0.0014406797862888394,0.0,0.21548173382181346,905093,female + age + age_sq + C(race_ethnicity) + C(education_level)
2022,M2,-0.22754332305124592,0.0014272145054356603,0.0,0.23049468108992943,905093,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips)
2022,M3,-0.13423734207131746,0.0015602527726800359,0.0,0.3601158335692892,905093,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker)
2022,M4,-0.14913667913224857,0.0015608303137373929,0.0,0.36742102890294503,905093,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way
2022,M5,-0.14910012464130792,0.0016229233633600305,0.0,0.37106481079410203,905093,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5
2022,M6_reproductive,-0.11532454861414435,0.0018781478516994464,0.0,0.3722773104870002,905093,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5 + recent_birth + recent_marriage + has_own_child + own_child_under6 + own_child_6_17_only + C(couple_type) + C(reproductive_stage)
2022,M7_onet_context,-0.11525884132401354,0.001882102217514197,0.0,0.3726451199436476,900891,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5 + recent_birth + recent_marriage + has_own_child + own_child_under6 + own_child_6_17_only + C(couple_type) + C(reproductive_stage) + autonomy + schedule_unpredictability + time_pressure + coordination_responsibility + physical_proximity + job_rigidity
2022,M8_reproductive_x_job_context,-0.11584738450932092,0.04052606879959222,0.004255391572928284,0.37354522029517545,900891,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5 + recent_birth + recent_marriage + has_own_child + own_child_under6 + own_child_6_17_only + C(couple_type) + C(reproductive_stage) + autonomy + schedule_unpredictability + time_pressure + coordination_responsibility + physical_proximity + job_rigidity + female_x_recent_birth + female_x_own_child_under6 + female_x_recent_marriage + female_x_same_sex_couple_household + female_x_autonomy + female_x_job_rigidity + female_x_own_child_under6_x_job_rigidity
2023,M0,-0.16311961439769357,0.0015938825401612784,0.0,0.011256952999558645,919948,female
2023,M1,-0.22945618609210927,0.0014344046754519331,0.0,0.21438614170935366,919948,female + age + age_sq + C(race_ethnicity) + C(education_level)
2023,M2,-0.2269214719295108,0.0014215424063120485,0.0,0.22879543198918317,919948,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips)
2023,M3,-0.12929957401524403,0.0015434587121255596,0.0,0.3636673095302161,919948,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker)
2023,M4,-0.14378125801757202,0.001543813648897769,0.0,0.3702798662552991,919948,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way
2023,M5,-0.14366948804339877,0.001603881908303379,0.0,0.37412449658625047,919948,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5
2023,M6_reproductive,-0.10835352273219392,0.0018545430961022947,0.0,0.3754286132008524,919948,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5 + recent_birth + recent_marriage + has_own_child + own_child_under6 + own_child_6_17_only + C(couple_type) + C(reproductive_stage)
2023,M7_onet_context,-0.10814449671390747,0.001858241532645343,0.0,0.37583745033280924,915764,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5 + recent_birth + recent_marriage + has_own_child + own_child_under6 + own_child_6_17_only + C(couple_type) + C(reproductive_stage) + autonomy + schedule_unpredictability + time_pressure + coordination_responsibility + physical_proximity + job_rigidity
2023,M8_reproductive_x_job_context,-0.025226480831340003,0.040024929787734115,0.5285186224073257,0.3766442580329715,915764,female + age + age_sq + C(race_ethnicity) + C(education_level) + C(state_fips) + C(occupation_code) + C(industry_code) + C(class_of_worker) + usual_hours_week + work_from_home + commute_minutes_one_way + C(marital_status) + number_children + children_under_5 + recent_birth + recent_marriage + has_own_child + own_child_under6 + own_child_6_17_only + C(couple_type) + C(reproductive_stage) + autonomy + schedule_unpredictability + time_pressure + coordination_responsibility + physical_proximity + job_rigidity + female_x_recent_birth + female_x_own_child_under6 + female_x_recent_marriage + female_x_same_sex_couple_household + female_x_autonomy + female_x_job_rigidity + female_x_own_child_under6_x_job_rigidity
2024,M0,-0.15523792991540591,0.0015929736715679555,0.0,0.010185511112627665,922891,female
2024,M1,-0.2237310414458139,0.0014321662445028916,0.0,0.21535576559289138,922891,female + age + age_sq + C(race_ethnicity) + C(education_level)
